E:\self driving car\data\IMG\center_2018_10_31_00_50_41_073.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_41_073.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_41_073.jpg, 0, 0, 0, 9.268266
E:\self driving car\data\IMG\center_2018_10_31_00_50_41_278.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_41_278.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_41_278.jpg, 0, 0, 0, 9.078756
E:\self driving car\data\IMG\center_2018_10_31_00_50_41_494.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_41_494.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_41_494.jpg, 0.6504667, 0, 0, 8.605778
E:\self driving car\data\IMG\center_2018_10_31_00_50_41_707.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_41_707.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_41_707.jpg, 0.01213562, 0, 0, 8.351491
E:\self driving car\data\IMG\center_2018_10_31_00_50_41_916.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_41_916.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_41_916.jpg, 0, 0, 0, 8.16607
E:\self driving car\data\IMG\center_2018_10_31_00_50_42_116.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_42_116.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_42_116.jpg, 0, 0, 0, 8.001455
E:\self driving car\data\IMG\center_2018_10_31_00_50_42_321.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_42_321.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_42_321.jpg, 0, 0, 0, 7.84014
E:\self driving car\data\IMG\center_2018_10_31_00_50_42_527.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_42_527.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_42_527.jpg, 0, 0, 0, 7.682045
E:\self driving car\data\IMG\center_2018_10_31_00_50_42_764.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_42_764.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_42_764.jpg, 0, 0, 0, 7.496913
E:\self driving car\data\IMG\center_2018_10_31_00_50_42_974.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_42_974.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_42_974.jpg, -0.6326091, 0, 0, 7.10592
E:\self driving car\data\IMG\center_2018_10_31_00_50_43_190.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_43_190.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_43_190.jpg, 0, 0, 0, 6.894289
E:\self driving car\data\IMG\center_2018_10_31_00_50_43_401.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_43_401.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_43_401.jpg, 0, 0, 0, 6.741775
E:\self driving car\data\IMG\center_2018_10_31_00_50_43_669.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_43_669.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_43_669.jpg, 0.790557, 0, 0, 6.261756
E:\self driving car\data\IMG\center_2018_10_31_00_50_43_881.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_43_881.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_43_881.jpg, 0.1524407, 0, 0, 6.087755
E:\self driving car\data\IMG\center_2018_10_31_00_50_44_128.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_44_128.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_44_128.jpg, 0, 0.7445045, 0, 8.049465
E:\self driving car\data\IMG\center_2018_10_31_00_50_44_344.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_44_344.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_44_344.jpg, 0, 1, 0, 10.5
E:\self driving car\data\IMG\center_2018_10_31_00_50_44_586.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_44_586.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_44_586.jpg, 0, 0.2761649, 0, 11.11299
E:\self driving car\data\IMG\center_2018_10_31_00_50_44_819.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_44_819.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_44_819.jpg, -0.6986117, 0, 0, 10.47201
E:\self driving car\data\IMG\center_2018_10_31_00_50_45_051.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_45_051.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_45_051.jpg, 0, 0, 0, 10.11343
E:\self driving car\data\IMG\center_2018_10_31_00_50_45_268.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_45_268.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_45_268.jpg, 0, 0, 0, 9.911786
E:\self driving car\data\IMG\center_2018_10_31_00_50_45_489.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_45_489.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_45_489.jpg, 0, 0, 0, 9.694715
E:\self driving car\data\IMG\center_2018_10_31_00_50_45_709.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_45_709.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_45_709.jpg, 0, 0, 0, 9.484124
E:\self driving car\data\IMG\center_2018_10_31_00_50_45_928.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_45_928.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_45_928.jpg, 0, 0, 0, 9.27946
E:\self driving car\data\IMG\center_2018_10_31_00_50_46_143.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_46_143.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_46_143.jpg, 0, 0.6492978, 0, 10.74638
E:\self driving car\data\IMG\center_2018_10_31_00_50_46_355.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_46_355.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_46_355.jpg, 0, 0.02049911, 0, 10.61917
E:\self driving car\data\IMG\center_2018_10_31_00_50_46_569.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_46_569.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_46_569.jpg, -0.6476983, 0, 0, 10.09367
E:\self driving car\data\IMG\center_2018_10_31_00_50_46_785.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_46_785.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_46_785.jpg, -0.005295515, 0, 0, 9.787699
E:\self driving car\data\IMG\center_2018_10_31_00_50_47_045.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_47_045.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_47_045.jpg, 0, 0, 0, 9.53406
E:\self driving car\data\IMG\center_2018_10_31_00_50_47_257.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_47_257.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_47_257.jpg, 0, 0, 0, 9.324804
E:\self driving car\data\IMG\center_2018_10_31_00_50_47_472.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_47_472.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_47_472.jpg, 0, 0, 0, 9.120143
E:\self driving car\data\IMG\center_2018_10_31_00_50_47_680.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_47_680.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_47_680.jpg, 0, 0, 0, 8.937991
E:\self driving car\data\IMG\center_2018_10_31_00_50_47_897.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_47_897.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_47_897.jpg, 0, 0, 0, 8.741829
E:\self driving car\data\IMG\center_2018_10_31_00_50_48_104.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_48_104.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_48_104.jpg, -0.6271305, 0, 0, 8.32025
E:\self driving car\data\IMG\center_2018_10_31_00_50_48_324.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_48_324.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_48_324.jpg, 0, 0, 0, 8.062343
E:\self driving car\data\IMG\center_2018_10_31_00_50_48_540.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_48_540.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_48_540.jpg, 0, 0, 0, 7.885273
E:\self driving car\data\IMG\center_2018_10_31_00_50_48_760.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_48_760.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_48_760.jpg, 0, 0, 0, 7.712222
E:\self driving car\data\IMG\center_2018_10_31_00_50_48_967.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_48_967.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_48_967.jpg, 0, 0, 0, 7.558197
E:\self driving car\data\IMG\center_2018_10_31_00_50_49_182.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_49_182.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_49_182.jpg, 0, 0, 0, 7.392315
E:\self driving car\data\IMG\center_2018_10_31_00_50_49_433.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_49_433.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_49_433.jpg, -0.7512239, 0, 0, 6.889518
E:\self driving car\data\IMG\center_2018_10_31_00_50_49_644.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_49_644.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_49_644.jpg, -0.11189, 0, 0, 6.700787
E:\self driving car\data\IMG\center_2018_10_31_00_50_49_870.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_49_870.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_49_870.jpg, 0, 0, 0, 6.550872
E:\self driving car\data\IMG\center_2018_10_31_00_50_50_094.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_50_094.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_50_094.jpg, 0, 0, 0, 6.394197
E:\self driving car\data\IMG\center_2018_10_31_00_50_50_352.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_50_352.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_50_352.jpg, 0, 0.7700431, 0, 8.417949
E:\self driving car\data\IMG\center_2018_10_31_00_50_50_569.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_50_569.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_50_569.jpg, 0, 1, 0, 10.85686
E:\self driving car\data\IMG\center_2018_10_31_00_50_50_785.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_50_785.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_50_785.jpg, 0, 0.3496243, 0, 11.7589
E:\self driving car\data\IMG\center_2018_10_31_00_50_51_002.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_51_002.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_51_002.jpg, 0, 0, 0, 11.56719
E:\self driving car\data\IMG\center_2018_10_31_00_50_51_228.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_51_228.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_51_228.jpg, -0.6763629, 0, 0, 10.75193
E:\self driving car\data\IMG\center_2018_10_31_00_50_51_452.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_51_452.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_51_452.jpg, -0.002034247, 0, 0, 10.39559
E:\self driving car\data\IMG\center_2018_10_31_00_50_51_682.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_51_682.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_51_682.jpg, 0, 0, 0, 10.1671
E:\self driving car\data\IMG\center_2018_10_31_00_50_51_910.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_51_910.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_51_910.jpg, 0, 0, 0, 9.943945
E:\self driving car\data\IMG\center_2018_10_31_00_50_52_122.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_52_122.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_52_122.jpg, 0, 0, 0, 9.72569
E:\self driving car\data\IMG\center_2018_10_31_00_50_52_336.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_52_336.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_52_336.jpg, 0, 0, 0, 9.512132
E:\self driving car\data\IMG\center_2018_10_31_00_50_52_568.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_52_568.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_52_568.jpg, -0.7017207, 0, 0, 8.964477
E:\self driving car\data\IMG\center_2018_10_31_00_50_52_794.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_52_794.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_52_794.jpg, -0.03149015, 0, 0, 8.666504
E:\self driving car\data\IMG\center_2018_10_31_00_50_52_998.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_52_998.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_52_998.jpg, 0, 0, 0, 8.492896
E:\self driving car\data\IMG\center_2018_10_31_00_50_53_180.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_53_180.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_53_180.jpg, 0, 0, 0, 8.340085
E:\self driving car\data\IMG\center_2018_10_31_00_50_53_330.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_53_330.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_53_330.jpg, 0, 0, 0, 8.206457
E:\self driving car\data\IMG\center_2018_10_31_00_50_53_472.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_53_472.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_53_472.jpg, 0, 0, 0, 8.090939
E:\self driving car\data\IMG\center_2018_10_31_00_50_53_603.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_53_603.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_53_603.jpg, 0.3944412, 0, 0, 7.893222
E:\self driving car\data\IMG\center_2018_10_31_00_50_53_718.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_53_718.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_53_718.jpg, 0.04732722, 0, 0, 7.799836
E:\self driving car\data\IMG\center_2018_10_31_00_50_53_824.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_53_824.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_53_824.jpg, 0, 0, 0, 7.703877
E:\self driving car\data\IMG\center_2018_10_31_00_50_53_925.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_53_925.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_53_925.jpg, 0, 0, 0, 7.626515
E:\self driving car\data\IMG\center_2018_10_31_00_50_54_033.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_54_033.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_54_033.jpg, 0, 0, 0, 7.549975
E:\self driving car\data\IMG\center_2018_10_31_00_50_54_138.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_54_138.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_54_138.jpg, 0, 0.310745, 0, 7.831206
E:\self driving car\data\IMG\center_2018_10_31_00_50_54_242.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_54_242.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_54_242.jpg, 0, 0.6271347, 0, 8.558017
E:\self driving car\data\IMG\center_2018_10_31_00_50_54_347.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_54_347.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_54_347.jpg, 0, 0.9347189, 0, 9.578672
E:\self driving car\data\IMG\center_2018_10_31_00_50_54_450.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_54_450.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_54_450.jpg, 0, 1, 0, 10.68469
E:\self driving car\data\IMG\center_2018_10_31_00_50_54_559.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_54_559.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_54_559.jpg, 0, 1, 0, 12.13414
E:\self driving car\data\IMG\center_2018_10_31_00_50_54_663.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_54_663.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_54_663.jpg, 0, 1, 0, 13.12008
E:\self driving car\data\IMG\center_2018_10_31_00_50_54_767.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_54_767.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_54_767.jpg, 0, 1, 0, 14.29174
E:\self driving car\data\IMG\center_2018_10_31_00_50_54_904.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_54_904.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_54_904.jpg, -0.4045395, 1, 0, 15.41033
E:\self driving car\data\IMG\center_2018_10_31_00_50_55_005.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_55_005.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_55_005.jpg, -0.6276848, 1, 0, 16.41285
E:\self driving car\data\IMG\center_2018_10_31_00_50_55_110.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_55_110.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_55_110.jpg, -0.3339533, 1, 0, 17.52999
E:\self driving car\data\IMG\center_2018_10_31_00_50_55_221.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_55_221.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_55_221.jpg, 0, 1, 0, 18.72785
E:\self driving car\data\IMG\center_2018_10_31_00_50_55_325.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_55_325.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_55_325.jpg, 0, 1, 0, 19.62689
E:\self driving car\data\IMG\center_2018_10_31_00_50_55_427.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_55_427.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_55_427.jpg, 0, 1, 0, 20.73973
E:\self driving car\data\IMG\center_2018_10_31_00_50_55_542.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_55_542.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_55_542.jpg, 0.3421251, 1, 0, 21.84331
E:\self driving car\data\IMG\center_2018_10_31_00_50_55_646.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_55_646.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_55_646.jpg, 0.596987, 1, 0, 22.54611
E:\self driving car\data\IMG\center_2018_10_31_00_50_55_752.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_55_752.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_55_752.jpg, 0.2981196, 1, 0, 23.54726
E:\self driving car\data\IMG\center_2018_10_31_00_50_55_857.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_55_857.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_55_857.jpg, 0.003728926, 1, 0, 24.48171
E:\self driving car\data\IMG\center_2018_10_31_00_50_55_958.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_55_958.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_55_958.jpg, 0, 1, 0, 25.43536
E:\self driving car\data\IMG\center_2018_10_31_00_50_56_061.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_56_061.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_56_061.jpg, -0.03943989, 1, 0, 26.57864
E:\self driving car\data\IMG\center_2018_10_31_00_50_56_167.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_56_167.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_56_167.jpg, -0.3381466, 1, 0, 27.44183
E:\self driving car\data\IMG\center_2018_10_31_00_50_56_268.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_56_268.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_56_268.jpg, -0.5242936, 1, 0, 28.14149
E:\self driving car\data\IMG\center_2018_10_31_00_50_56_372.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_56_372.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_56_372.jpg, -0.2308762, 1, 0, 29.05805
E:\self driving car\data\IMG\center_2018_10_31_00_50_56_473.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_56_473.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_56_473.jpg, 0, 1, 0, 29.94519
E:\self driving car\data\IMG\center_2018_10_31_00_50_56_578.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_56_578.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_56_578.jpg, 0, 1, 0, 30.19009
E:\self driving car\data\IMG\center_2018_10_31_00_50_56_679.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_56_679.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_56_679.jpg, 0, 1, 0, 30.19024
E:\self driving car\data\IMG\center_2018_10_31_00_50_56_780.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_56_780.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_56_780.jpg, 0, 1, 0, 30.19027
E:\self driving car\data\IMG\center_2018_10_31_00_50_56_881.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_56_881.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_56_881.jpg, 0, 1, 0, 30.1903
E:\self driving car\data\IMG\center_2018_10_31_00_50_56_986.jpg, E:\self driving car\data\IMG\left_2018_10_31_00_50_56_986.jpg, E:\self driving car\data\IMG\right_2018_10_31_00_50_56_986.jpg, -0.2941029, 1, 0, 30.17021
